Document_ID,Category,Document_Type,Issuing_Authority,Creation_Date,Cryptographic_Hash,NFT_Token,IPFS_Link
DOC1016,Tampered,Certificate,University,2026-10-12,hash1016,NFT1016,https://ipfs.io/ipfs/hash1016
DOC0727,Original,Contract,Legal Office,2025-12-27,hash0727,NFT0727,https://ipfs.io/ipfs/hash0727
DOC2469,Duplicate,Report,Organization,2030-10-04,hash2469,NFT2469,https://ipfs.io/ipfs/hash2469
DOC0024,Original,Report,Organization,2024-01-24,hash0024,NFT0024,https://ipfs.io/ipfs/hash0024
DOC0563,Original,ID,Government,2025-07-16,hash0563,NFT0563,https://ipfs.io/ipfs/hash0563
DOC0852,Original,Contract,Legal Office,2026-05-01,hash0852,NFT0852,https://ipfs.io/ipfs/hash0852
DOC2289,Duplicate,Report,Organization,2030-04-07,hash2289,NFT2289,https://ipfs.io/ipfs/hash2289
DOC0354,Original,Report,Organization,2024-12-19,hash0354,NFT0354,https://ipfs.io/ipfs/hash0354
DOC0843,Original,ID,Government,2026-04-22,hash0843,NFT0843,https://ipfs.io/ipfs/hash0843
DOC2430,Duplicate,Financial Statement,Bank,2030-08-26,hash2430,NFT2430,https://ipfs.io/ipfs/hash2430
DOC1861,Tampered,Certificate,University,2029-02-03,hash1861,NFT1861,https://ipfs.io/ipfs/hash1861
DOC0979,Original,Report,Organization,2026-09-05,hash0979,NFT0979,https://ipfs.io/ipfs/hash0979
DOC0977,Original,Contract,Legal Office,2026-09-03,hash0977,NFT0977,https://ipfs.io/ipfs/hash0977
DOC1825,Tampered,Financial Statement,Bank,2028-12-29,hash1825,NFT1825,https://ipfs.io/ipfs/hash1825
DOC1097,Tampered,Contract,Legal Office,2027-01-01,hash1097,NFT1097,https://ipfs.io/ipfs/hash1097
DOC1535,Tampered,Financial Statement,Bank,2028-03-14,hash1535,NFT1535,https://ipfs.io/ipfs/hash1535
DOC1015,Tampered,Financial Statement,Bank,2026-10-11,hash1015,NFT1015,https://ipfs.io/ipfs/hash1015
DOC0215,Original,Financial Statement,Bank,2024-08-02,hash0215,NFT0215,https://ipfs.io/ipfs/hash0215
DOC1924,Tampered,Report,Organization,2029-04-07,hash1924,NFT1924,https://ipfs.io/ipfs/hash1924
DOC1679,Tampered,Report,Organization,2028-08-05,hash1679,NFT1679,https://ipfs.io/ipfs/hash1679
DOC1477,Tampered,Contract,Legal Office,2028-01-16,hash1477,NFT1477,https://ipfs.io/ipfs/hash1477
DOC0667,Original,Contract,Legal Office,2025-10-28,hash0667,NFT0667,https://ipfs.io/ipfs/hash0667
DOC2121,Duplicate,Certificate,University,2029-10-21,hash2121,NFT2121,https://ipfs.io/ipfs/hash2121
DOC0243,Original,ID,Government,2024-08-30,hash0243,NFT0243,https://ipfs.io/ipfs/hash0243
DOC0580,Original,Financial Statement,Bank,2025-08-02,hash0580,NFT0580,https://ipfs.io/ipfs/hash0580
DOC0156,Original,Certificate,University,2024-06-04,hash0156,NFT0156,https://ipfs.io/ipfs/hash0156
DOC2136,Duplicate,Certificate,University,2029-11-05,hash2136,NFT2136,https://ipfs.io/ipfs/hash2136
DOC0202,Original,Contract,Legal Office,2024-07-20,hash0202,NFT0202,https://ipfs.io/ipfs/hash0202
DOC2209,Duplicate,Report,Organization,2030-01-17,hash2209,NFT2209,https://ipfs.io/ipfs/hash2209
DOC2211,Duplicate,Certificate,University,2030-01-19,hash2211,NFT2211,https://ipfs.io/ipfs/hash2211
DOC1939,Tampered,Report,Organization,2029-04-22,hash1939,NFT1939,https://ipfs.io/ipfs/hash1939
DOC1725,Tampered,Financial Statement,Bank,2028-09-20,hash1725,NFT1725,https://ipfs.io/ipfs/hash1725
DOC0960,Original,Financial Statement,Bank,2026-08-17,hash0960,NFT0960,https://ipfs.io/ipfs/hash0960
DOC1593,Tampered,ID,Government,2028-05-11,hash1593,NFT1593,https://ipfs.io/ipfs/hash1593
DOC2457,Duplicate,Contract,Legal Office,2030-09-22,hash2457,NFT2457,https://ipfs.io/ipfs/hash2457
DOC1383,Tampered,ID,Government,2027-10-14,hash1383,NFT1383,https://ipfs.io/ipfs/hash1383
DOC0598,Original,ID,Government,2025-08-20,hash0598,NFT0598,https://ipfs.io/ipfs/hash0598
DOC0912,Original,Contract,Legal Office,2026-06-30,hash0912,NFT0912,https://ipfs.io/ipfs/hash0912
DOC0207,Original,Contract,Legal Office,2024-07-25,hash0207,NFT0207,https://ipfs.io/ipfs/hash0207
DOC1360,Tampered,Financial Statement,Bank,2027-09-21,hash1360,NFT1360,https://ipfs.io/ipfs/hash1360
DOC1676,Tampered,Certificate,University,2028-08-02,hash1676,NFT1676,https://ipfs.io/ipfs/hash1676
DOC1563,Tampered,ID,Government,2028-04-11,hash1563,NFT1563,https://ipfs.io/ipfs/hash1563
DOC1459,Tampered,Report,Organization,2027-12-29,hash1459,NFT1459,https://ipfs.io/ipfs/hash1459
DOC1721,Tampered,Certificate,University,2028-09-16,hash1721,NFT1721,https://ipfs.io/ipfs/hash1721
DOC2325,Duplicate,Financial Statement,Bank,2030-05-13,hash2325,NFT2325,https://ipfs.io/ipfs/hash2325
DOC1378,Tampered,ID,Government,2027-10-09,hash1378,NFT1378,https://ipfs.io/ipfs/hash1378
DOC0844,Original,Report,Organization,2026-04-23,hash0844,NFT0844,https://ipfs.io/ipfs/hash0844
DOC2493,Duplicate,ID,Government,2030-10-28,hash2493,NFT2493,https://ipfs.io/ipfs/hash2493
DOC0633,Original,ID,Government,2025-09-24,hash0633,NFT0633,https://ipfs.io/ipfs/hash0633
DOC1625,Tampered,Financial Statement,Bank,2028-06-12,hash1625,NFT1625,https://ipfs.io/ipfs/hash1625
DOC0116,Original,Certificate,University,2024-04-25,hash0116,NFT0116,https://ipfs.io/ipfs/hash0116
DOC1398,Tampered,ID,Government,2027-10-29,hash1398,NFT1398,https://ipfs.io/ipfs/hash1398
DOC1915,Tampered,Financial Statement,Bank,2029-03-29,hash1915,NFT1915,https://ipfs.io/ipfs/hash1915
DOC2311,Duplicate,Certificate,University,2030-04-29,hash2311,NFT2311,https://ipfs.io/ipfs/hash2311
DOC2220,Duplicate,Financial Statement,Bank,2030-01-28,hash2220,NFT2220,https://ipfs.io/ipfs/hash2220
DOC0684,Original,Report,Organization,2025-11-14,hash0684,NFT0684,https://ipfs.io/ipfs/hash0684
DOC2326,Duplicate,Certificate,University,2030-05-14,hash2326,NFT2326,https://ipfs.io/ipfs/hash2326
DOC0477,Original,Contract,Legal Office,2025-04-21,hash0477,NFT0477,https://ipfs.io/ipfs/hash0477
DOC0731,Original,Certificate,University,2025-12-31,hash0731,NFT0731,https://ipfs.io/ipfs/hash0731
DOC1826,Tampered,Certificate,University,2028-12-30,hash1826,NFT1826,https://ipfs.io/ipfs/hash1826
DOC1134,Tampered,Report,Organization,2027-02-07,hash1134,NFT1134,https://ipfs.io/ipfs/hash1134
DOC2241,Duplicate,Certificate,University,2030-02-18,hash2241,NFT2241,https://ipfs.io/ipfs/hash2241
DOC1261,Tampered,Certificate,University,2027-06-14,hash1261,NFT1261,https://ipfs.io/ipfs/hash1261
DOC1411,Tampered,Certificate,University,2027-11-11,hash1411,NFT1411,https://ipfs.io/ipfs/hash1411
DOC0368,Original,ID,Government,2025-01-02,hash0368,NFT0368,https://ipfs.io/ipfs/hash0368
DOC0985,Original,Financial Statement,Bank,2026-09-11,hash0985,NFT0985,https://ipfs.io/ipfs/hash0985
DOC1831,Tampered,Certificate,University,2029-01-04,hash1831,NFT1831,https://ipfs.io/ipfs/hash1831
DOC1129,Tampered,Report,Organization,2027-02-02,hash1129,NFT1129,https://ipfs.io/ipfs/hash1129
DOC1910,Tampered,Financial Statement,Bank,2029-03-24,hash1910,NFT1910,https://ipfs.io/ipfs/hash1910
DOC2092,Duplicate,Contract,Legal Office,2029-09-22,hash2092,NFT2092,https://ipfs.io/ipfs/hash2092
DOC1873,Tampered,ID,Government,2029-02-15,hash1873,NFT1873,https://ipfs.io/ipfs/hash1873
DOC0427,Original,Contract,Legal Office,2025-03-02,hash0427,NFT0427,https://ipfs.io/ipfs/hash0427
DOC1116,Tampered,Certificate,University,2027-01-20,hash1116,NFT1116,https://ipfs.io/ipfs/hash1116
DOC1501,Tampered,Certificate,University,2028-02-09,hash1501,NFT1501,https://ipfs.io/ipfs/hash1501
DOC2410,Duplicate,Financial Statement,Bank,2030-08-06,hash2410,NFT2410,https://ipfs.io/ipfs/hash2410
DOC0322,Original,Contract,Legal Office,2024-11-17,hash0322,NFT0322,https://ipfs.io/ipfs/hash0322
DOC1938,Tampered,ID,Government,2029-04-21,hash1938,NFT1938,https://ipfs.io/ipfs/hash1938
DOC1173,Tampered,ID,Government,2027-03-18,hash1173,NFT1173,https://ipfs.io/ipfs/hash1173
DOC1661,Tampered,Certificate,University,2028-07-18,hash1661,NFT1661,https://ipfs.io/ipfs/hash1661
DOC0205,Original,Financial Statement,Bank,2024-07-23,hash0205,NFT0205,https://ipfs.io/ipfs/hash0205
DOC1746,Tampered,Certificate,University,2028-10-11,hash1746,NFT1746,https://ipfs.io/ipfs/hash1746
DOC0363,Original,ID,Government,2024-12-28,hash0363,NFT0363,https://ipfs.io/ipfs/hash0363
DOC1142,Tampered,Contract,Legal Office,2027-02-15,hash1142,NFT1142,https://ipfs.io/ipfs/hash1142
DOC0321,Original,Certificate,University,2024-11-16,hash0321,NFT0321,https://ipfs.io/ipfs/hash0321
DOC0455,Original,Financial Statement,Bank,2025-03-30,hash0455,NFT0455,https://ipfs.io/ipfs/hash0455
DOC0897,Original,Contract,Legal Office,2026-06-15,hash0897,NFT0897,https://ipfs.io/ipfs/hash0897
DOC2394,Duplicate,Report,Organization,2030-07-21,hash2394,NFT2394,https://ipfs.io/ipfs/hash2394
DOC1395,Tampered,Financial Statement,Bank,2027-10-26,hash1395,NFT1395,https://ipfs.io/ipfs/hash1395
DOC1073,Tampered,ID,Government,2026-12-08,hash1073,NFT1073,https://ipfs.io/ipfs/hash1073
DOC0194,Original,Report,Organization,2024-07-12,hash0194,NFT0194,https://ipfs.io/ipfs/hash0194
DOC0745,Original,Financial Statement,Bank,2026-01-14,hash0745,NFT0745,https://ipfs.io/ipfs/hash0745
DOC0304,Original,Report,Organization,2024-10-30,hash0304,NFT0304,https://ipfs.io/ipfs/hash0304
DOC1106,Tampered,Certificate,University,2027-01-10,hash1106,NFT1106,https://ipfs.io/ipfs/hash1106
DOC0074,Original,Report,Organization,2024-03-14,hash0074,NFT0074,https://ipfs.io/ipfs/hash0074
DOC0130,Original,Financial Statement,Bank,2024-05-09,hash0130,NFT0130,https://ipfs.io/ipfs/hash0130
DOC1629,Tampered,Report,Organization,2028-06-16,hash1629,NFT1629,https://ipfs.io/ipfs/hash1629
DOC0293,Original,ID,Government,2024-10-19,hash0293,NFT0293,https://ipfs.io/ipfs/hash0293
DOC1898,Tampered,ID,Government,2029-03-12,hash1898,NFT1898,https://ipfs.io/ipfs/hash1898
DOC1286,Tampered,Certificate,University,2027-07-09,hash1286,NFT1286,https://ipfs.io/ipfs/hash1286
DOC0970,Original,Financial Statement,Bank,2026-08-27,hash0970,NFT0970,https://ipfs.io/ipfs/hash0970
DOC1585,Tampered,Financial Statement,Bank,2028-05-03,hash1585,NFT1585,https://ipfs.io/ipfs/hash1585
DOC0209,Original,Report,Organization,2024-07-27,hash0209,NFT0209,https://ipfs.io/ipfs/hash0209
DOC0284,Original,Report,Organization,2024-10-10,hash0284,NFT0284,https://ipfs.io/ipfs/hash0284
DOC0108,Original,ID,Government,2024-04-17,hash0108,NFT0108,https://ipfs.io/ipfs/hash0108
DOC2288,Duplicate,ID,Government,2030-04-06,hash2288,NFT2288,https://ipfs.io/ipfs/hash2288
DOC0133,Original,ID,Government,2024-05-12,hash0133,NFT0133,https://ipfs.io/ipfs/hash0133
DOC0142,Original,Contract,Legal Office,2024-05-21,hash0142,NFT0142,https://ipfs.io/ipfs/hash0142
DOC1260,Tampered,Financial Statement,Bank,2027-06-13,hash1260,NFT1260,https://ipfs.io/ipfs/hash1260
DOC1374,Tampered,Report,Organization,2027-10-05,hash1374,NFT1374,https://ipfs.io/ipfs/hash1374
DOC1992,Tampered,Contract,Legal Office,2029-06-14,hash1992,NFT1992,https://ipfs.io/ipfs/hash1992
DOC1009,Tampered,Report,Organization,2026-10-05,hash1009,NFT1009,https://ipfs.io/ipfs/hash1009
DOC0737,Original,Contract,Legal Office,2026-01-06,hash0737,NFT0737,https://ipfs.io/ipfs/hash0737
DOC0978,Original,ID,Government,2026-09-04,hash0978,NFT0978,https://ipfs.io/ipfs/hash0978
DOC0115,Original,Financial Statement,Bank,2024-04-24,hash0115,NFT0115,https://ipfs.io/ipfs/hash0115
DOC0016,Original,Certificate,University,2024-01-16,hash0016,NFT0016,https://ipfs.io/ipfs/hash0016
DOC1997,Tampered,Contract,Legal Office,2029-06-19,hash1997,NFT1997,https://ipfs.io/ipfs/hash1997
DOC0566,Original,Certificate,University,2025-07-19,hash0566,NFT0566,https://ipfs.io/ipfs/hash0566
DOC1517,Tampered,Contract,Legal Office,2028-02-25,hash1517,NFT1517,https://ipfs.io/ipfs/hash1517
DOC1715,Tampered,Financial Statement,Bank,2028-09-10,hash1715,NFT1715,https://ipfs.io/ipfs/hash1715
DOC0645,Original,Financial Statement,Bank,2025-10-06,hash0645,NFT0645,https://ipfs.io/ipfs/hash0645
DOC0850,Original,Financial Statement,Bank,2026-04-29,hash0850,NFT0850,https://ipfs.io/ipfs/hash0850
DOC1077,Tampered,Contract,Legal Office,2026-12-12,hash1077,NFT1077,https://ipfs.io/ipfs/hash1077
DOC1858,Tampered,ID,Government,2029-01-31,hash1858,NFT1858,https://ipfs.io/ipfs/hash1858
DOC0901,Original,Certificate,University,2026-06-19,hash0901,NFT0901,https://ipfs.io/ipfs/hash0901
DOC1794,Tampered,Report,Organization,2028-11-28,hash1794,NFT1794,https://ipfs.io/ipfs/hash1794
DOC1509,Tampered,Report,Organization,2028-02-17,hash1509,NFT1509,https://ipfs.io/ipfs/hash1509
DOC1774,Tampered,Report,Organization,2028-11-08,hash1774,NFT1774,https://ipfs.io/ipfs/hash1774
DOC1428,Tampered,ID,Government,2027-11-28,hash1428,NFT1428,https://ipfs.io/ipfs/hash1428
DOC0961,Original,Certificate,University,2026-08-18,hash0961,NFT0961,https://ipfs.io/ipfs/hash0961
DOC1923,Tampered,ID,Government,2029-04-06,hash1923,NFT1923,https://ipfs.io/ipfs/hash1923
DOC0085,Original,Financial Statement,Bank,2024-03-25,hash0085,NFT0085,https://ipfs.io/ipfs/hash0085
DOC0218,Original,ID,Government,2024-08-05,hash0218,NFT0218,https://ipfs.io/ipfs/hash0218
DOC1192,Tampered,Contract,Legal Office,2027-04-06,hash1192,NFT1192,https://ipfs.io/ipfs/hash1192
DOC0058,Original,ID,Government,2024-02-27,hash0058,NFT0058,https://ipfs.io/ipfs/hash0058
DOC0232,Original,Contract,Legal Office,2024-08-19,hash0232,NFT0232,https://ipfs.io/ipfs/hash0232
DOC0642,Original,Contract,Legal Office,2025-10-03,hash0642,NFT0642,https://ipfs.io/ipfs/hash0642
DOC1887,Tampered,Contract,Legal Office,2029-03-01,hash1887,NFT1887,https://ipfs.io/ipfs/hash1887
DOC0711,Original,Certificate,University,2025-12-11,hash0711,NFT0711,https://ipfs.io/ipfs/hash0711
DOC0393,Original,ID,Government,2025-01-27,hash0393,NFT0393,https://ipfs.io/ipfs/hash0393
DOC0239,Original,Report,Organization,2024-08-26,hash0239,NFT0239,https://ipfs.io/ipfs/hash0239
DOC0301,Original,Certificate,University,2024-10-27,hash0301,NFT0301,https://ipfs.io/ipfs/hash0301
DOC0990,Original,Financial Statement,Bank,2026-09-16,hash0990,NFT0990,https://ipfs.io/ipfs/hash0990
DOC0251,Original,Certificate,University,2024-09-07,hash0251,NFT0251,https://ipfs.io/ipfs/hash0251
DOC1796,Tampered,Certificate,University,2028-11-30,hash1796,NFT1796,https://ipfs.io/ipfs/hash1796
DOC1217,Tampered,Contract,Legal Office,2027-05-01,hash1217,NFT1217,https://ipfs.io/ipfs/hash1217
DOC2172,Duplicate,Contract,Legal Office,2029-12-11,hash2172,NFT2172,https://ipfs.io/ipfs/hash2172
DOC0033,Original,ID,Government,2024-02-02,hash0033,NFT0033,https://ipfs.io/ipfs/hash0033
DOC0640,Original,Financial Statement,Bank,2025-10-01,hash0640,NFT0640,https://ipfs.io/ipfs/hash0640
DOC1562,Tampered,Contract,Legal Office,2028-04-10,hash1562,NFT1562,https://ipfs.io/ipfs/hash1562
DOC0971,Original,Certificate,University,2026-08-28,hash0971,NFT0971,https://ipfs.io/ipfs/hash0971
DOC0104,Original,Report,Organization,2024-04-13,hash0104,NFT0104,https://ipfs.io/ipfs/hash0104
DOC2162,Duplicate,Contract,Legal Office,2029-12-01,hash2162,NFT2162,https://ipfs.io/ipfs/hash2162
DOC0409,Original,Report,Organization,2025-02-12,hash0409,NFT0409,https://ipfs.io/ipfs/hash0409
DOC2118,Duplicate,ID,Government,2029-10-18,hash2118,NFT2118,https://ipfs.io/ipfs/hash2118
DOC0868,Original,ID,Government,2026-05-17,hash0868,NFT0868,https://ipfs.io/ipfs/hash0868
DOC2262,Duplicate,Contract,Legal Office,2030-03-11,hash2262,NFT2262,https://ipfs.io/ipfs/hash2262
DOC1332,Tampered,Contract,Legal Office,2027-08-24,hash1332,NFT1332,https://ipfs.io/ipfs/hash1332
DOC1358,Tampered,ID,Government,2027-09-19,hash1358,NFT1358,https://ipfs.io/ipfs/hash1358
DOC1007,Tampered,Contract,Legal Office,2026-10-03,hash1007,NFT1007,https://ipfs.io/ipfs/hash1007
DOC0559,Original,Report,Organization,2025-07-12,hash0559,NFT0559,https://ipfs.io/ipfs/hash0559
DOC2490,Duplicate,Financial Statement,Bank,2030-10-25,hash2490,NFT2490,https://ipfs.io/ipfs/hash2490
DOC2166,Duplicate,Certificate,University,2029-12-05,hash2166,NFT2166,https://ipfs.io/ipfs/hash2166
DOC0333,Original,ID,Government,2024-11-28,hash0333,NFT0333,https://ipfs.io/ipfs/hash0333
DOC2071,Duplicate,Certificate,University,2029-09-01,hash2071,NFT2071,https://ipfs.io/ipfs/hash2071
DOC0278,Original,ID,Government,2024-10-04,hash0278,NFT0278,https://ipfs.io/ipfs/hash0278
DOC1507,Tampered,Contract,Legal Office,2028-02-15,hash1507,NFT1507,https://ipfs.io/ipfs/hash1507
DOC0999,Original,Report,Organization,2026-09-25,hash0999,NFT0999,https://ipfs.io/ipfs/hash0999
DOC1104,Tampered,Report,Organization,2027-01-08,hash1104,NFT1104,https://ipfs.io/ipfs/hash1104
DOC1326,Tampered,Certificate,University,2027-08-18,hash1326,NFT1326,https://ipfs.io/ipfs/hash1326
DOC0957,Original,Contract,Legal Office,2026-08-14,hash0957,NFT0957,https://ipfs.io/ipfs/hash0957
DOC0953,Original,ID,Government,2026-08-10,hash0953,NFT0953,https://ipfs.io/ipfs/hash0953
DOC1147,Tampered,Contract,Legal Office,2027-02-20,hash1147,NFT1147,https://ipfs.io/ipfs/hash1147
DOC0325,Original,Financial Statement,Bank,2024-11-20,hash0325,NFT0325,https://ipfs.io/ipfs/hash0325
DOC1909,Tampered,Report,Organization,2029-03-23,hash1909,NFT1909,https://ipfs.io/ipfs/hash1909
DOC1465,Tampered,Financial Statement,Bank,2028-01-04,hash1465,NFT1465,https://ipfs.io/ipfs/hash1465
DOC0245,Original,Financial Statement,Bank,2024-09-01,hash0245,NFT0245,https://ipfs.io/ipfs/hash0245
DOC1935,Tampered,Financial Statement,Bank,2029-04-18,hash1935,NFT1935,https://ipfs.io/ipfs/hash1935
DOC0569,Original,Report,Organization,2025-07-22,hash0569,NFT0569,https://ipfs.io/ipfs/hash0569
DOC0265,Original,Financial Statement,Bank,2024-09-21,hash0265,NFT0265,https://ipfs.io/ipfs/hash0265
DOC2361,Duplicate,Certificate,University,2030-06-18,hash2361,NFT2361,https://ipfs.io/ipfs/hash2361
DOC1054,Tampered,Report,Organization,2026-11-19,hash1054,NFT1054,https://ipfs.io/ipfs/hash1054
DOC0089,Original,Report,Organization,2024-03-29,hash0089,NFT0089,https://ipfs.io/ipfs/hash0089
DOC0687,Original,Contract,Legal Office,2025-11-17,hash0687,NFT0687,https://ipfs.io/ipfs/hash0687
DOC1495,Tampered,Financial Statement,Bank,2028-02-03,hash1495,NFT1495,https://ipfs.io/ipfs/hash1495
DOC0586,Original,Certificate,University,2025-08-08,hash0586,NFT0586,https://ipfs.io/ipfs/hash0586
DOC0126,Original,Certificate,University,2024-05-05,hash0126,NFT0126,https://ipfs.io/ipfs/hash0126
DOC0190,Original,Financial Statement,Bank,2024-07-08,hash0190,NFT0190,https://ipfs.io/ipfs/hash0190
DOC2075,Duplicate,Financial Statement,Bank,2029-09-05,hash2075,NFT2075,https://ipfs.io/ipfs/hash2075
DOC2373,Duplicate,ID,Government,2030-06-30,hash2373,NFT2373,https://ipfs.io/ipfs/hash2373
DOC2375,Duplicate,Financial Statement,Bank,2030-07-02,hash2375,NFT2375,https://ipfs.io/ipfs/hash2375
DOC0147,Original,Contract,Legal Office,2024-05-26,hash0147,NFT0147,https://ipfs.io/ipfs/hash0147
DOC0512,Original,Contract,Legal Office,2025-05-26,hash0512,NFT0512,https://ipfs.io/ipfs/hash0512
DOC1708,Tampered,ID,Government,2028-09-03,hash1708,NFT1708,https://ipfs.io/ipfs/hash1708
DOC0742,Original,Contract,Legal Office,2026-01-11,hash0742,NFT0742,https://ipfs.io/ipfs/hash0742
DOC2042,Duplicate,Contract,Legal Office,2029-08-03,hash2042,NFT2042,https://ipfs.io/ipfs/hash2042
DOC1291,Tampered,Certificate,University,2027-07-14,hash1291,NFT1291,https://ipfs.io/ipfs/hash1291
DOC0444,Original,Report,Organization,2025-03-19,hash0444,NFT0444,https://ipfs.io/ipfs/hash0444
DOC1551,Tampered,Certificate,University,2028-03-30,hash1551,NFT1551,https://ipfs.io/ipfs/hash1551
DOC0736,Original,Certificate,University,2026-01-05,hash0736,NFT0736,https://ipfs.io/ipfs/hash0736
DOC2039,Duplicate,Report,Organization,2029-07-31,hash2039,NFT2039,https://ipfs.io/ipfs/hash2039
DOC1136,Tampered,Certificate,University,2027-02-09,hash1136,NFT1136,https://ipfs.io/ipfs/hash1136
DOC1844,Tampered,Report,Organization,2029-01-17,hash1844,NFT1844,https://ipfs.io/ipfs/hash1844
DOC2278,Duplicate,ID,Government,2030-03-27,hash2278,NFT2278,https://ipfs.io/ipfs/hash2278
DOC0225,Original,Financial Statement,Bank,2024-08-12,hash0225,NFT0225,https://ipfs.io/ipfs/hash0225
DOC1452,Tampered,Contract,Legal Office,2027-12-22,hash1452,NFT1452,https://ipfs.io/ipfs/hash1452
DOC0938,Original,ID,Government,2026-07-26,hash0938,NFT0938,https://ipfs.io/ipfs/hash0938
DOC0379,Original,Report,Organization,2025-01-13,hash0379,NFT0379,https://ipfs.io/ipfs/hash0379
DOC1612,Tampered,Contract,Legal Office,2028-05-30,hash1612,NFT1612,https://ipfs.io/ipfs/hash1612
DOC1777,Tampered,Contract,Legal Office,2028-11-11,hash1777,NFT1777,https://ipfs.io/ipfs/hash1777
DOC1455,Tampered,Financial Statement,Bank,2027-12-25,hash1455,NFT1455,https://ipfs.io/ipfs/hash1455
DOC0299,Original,Report,Organization,2024-10-25,hash0299,NFT0299,https://ipfs.io/ipfs/hash0299
DOC1655,Tampered,Financial Statement,Bank,2028-07-12,hash1655,NFT1655,https://ipfs.io/ipfs/hash1655
DOC0749,Original,Report,Organization,2026-01-18,hash0749,NFT0749,https://ipfs.io/ipfs/hash0749
DOC1548,Tampered,ID,Government,2028-03-27,hash1548,NFT1548,https://ipfs.io/ipfs/hash1548
DOC2312,Duplicate,Contract,Legal Office,2030-04-30,hash2312,NFT2312,https://ipfs.io/ipfs/hash2312
DOC1621,Tampered,Certificate,University,2028-06-08,hash1621,NFT1621,https://ipfs.io/ipfs/hash1621
DOC2464,Duplicate,Report,Organization,2030-09-29,hash2464,NFT2464,https://ipfs.io/ipfs/hash2464
DOC0710,Original,Financial Statement,Bank,2025-12-10,hash0710,NFT0710,https://ipfs.io/ipfs/hash0710
DOC0450,Original,Financial Statement,Bank,2025-03-25,hash0450,NFT0450,https://ipfs.io/ipfs/hash0450
DOC0880,Original,Financial Statement,Bank,2026-05-29,hash0880,NFT0880,https://ipfs.io/ipfs/hash0880
DOC1446,Tampered,Certificate,University,2027-12-16,hash1446,NFT1446,https://ipfs.io/ipfs/hash1446
DOC1542,Tampered,Contract,Legal Office,2028-03-21,hash1542,NFT1542,https://ipfs.io/ipfs/hash1542
DOC0451,Original,Certificate,University,2025-03-26,hash0451,NFT0451,https://ipfs.io/ipfs/hash0451
DOC1468,Tampered,ID,Government,2028-01-07,hash1468,NFT1468,https://ipfs.io/ipfs/hash1468
DOC2107,Duplicate,Contract,Legal Office,2029-10-07,hash2107,NFT2107,https://ipfs.io/ipfs/hash2107
DOC1941,Tampered,Certificate,University,2029-04-24,hash1941,NFT1941,https://ipfs.io/ipfs/hash1941
DOC1970,Tampered,Financial Statement,Bank,2029-05-23,hash1970,NFT1970,https://ipfs.io/ipfs/hash1970
DOC0719,Original,Report,Organization,2025-12-19,hash0719,NFT0719,https://ipfs.io/ipfs/hash0719
DOC0824,Original,Report,Organization,2026-04-03,hash0824,NFT0824,https://ipfs.io/ipfs/hash0824
DOC1381,Tampered,Certificate,University,2027-10-12,hash1381,NFT1381,https://ipfs.io/ipfs/hash1381
DOC0248,Original,ID,Government,2024-09-04,hash0248,NFT0248,https://ipfs.io/ipfs/hash0248
DOC2148,Duplicate,ID,Government,2029-11-17,hash2148,NFT2148,https://ipfs.io/ipfs/hash2148
DOC1049,Tampered,Report,Organization,2026-11-14,hash1049,NFT1049,https://ipfs.io/ipfs/hash1049
DOC0895,Original,Financial Statement,Bank,2026-06-13,hash0895,NFT0895,https://ipfs.io/ipfs/hash0895
DOC1050,Tampered,Financial Statement,Bank,2026-11-15,hash1050,NFT1050,https://ipfs.io/ipfs/hash1050
DOC1400,Tampered,Financial Statement,Bank,2027-10-31,hash1400,NFT1400,https://ipfs.io/ipfs/hash1400
DOC1771,Tampered,Certificate,University,2028-11-05,hash1771,NFT1771,https://ipfs.io/ipfs/hash1771
DOC2217,Duplicate,Contract,Legal Office,2030-01-25,hash2217,NFT2217,https://ipfs.io/ipfs/hash2217
DOC0744,Original,Report,Organization,2026-01-13,hash0744,NFT0744,https://ipfs.io/ipfs/hash0744
DOC0303,Original,ID,Government,2024-10-29,hash0303,NFT0303,https://ipfs.io/ipfs/hash0303
DOC0449,Original,Report,Organization,2025-03-24,hash0449,NFT0449,https://ipfs.io/ipfs/hash0449
DOC0778,Original,ID,Government,2026-02-16,hash0778,NFT0778,https://ipfs.io/ipfs/hash0778
DOC0916,Original,Certificate,University,2026-07-04,hash0916,NFT0916,https://ipfs.io/ipfs/hash0916
DOC0429,Original,Report,Organization,2025-03-04,hash0429,NFT0429,https://ipfs.io/ipfs/hash0429
DOC2237,Duplicate,Contract,Legal Office,2030-02-14,hash2237,NFT2237,https://ipfs.io/ipfs/hash2237
DOC0799,Original,Report,Organization,2026-03-09,hash0799,NFT0799,https://ipfs.io/ipfs/hash0799
DOC1205,Tampered,Financial Statement,Bank,2027-04-19,hash1205,NFT1205,https://ipfs.io/ipfs/hash1205
DOC1451,Tampered,Certificate,University,2027-12-21,hash1451,NFT1451,https://ipfs.io/ipfs/hash1451
DOC0944,Original,Report,Organization,2026-08-01,hash0944,NFT0944,https://ipfs.io/ipfs/hash0944
DOC2176,Duplicate,Certificate,University,2029-12-15,hash2176,NFT2176,https://ipfs.io/ipfs/hash2176
DOC2496,Duplicate,Certificate,University,2030-10-31,hash2496,NFT2496,https://ipfs.io/ipfs/hash2496
